Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,Inf,"",Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,16.884,1.904,"1.56,60.7",5.835,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,72.66,0.14,"",5.835,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,13.216,2.744,"1.62,47.0",4.46,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,-84,0.672,"1.60,39.2",4.46,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,9.04399999999996,1.4,"",3.255,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,Inf,1.4,"",3.1195,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-9.26799999999996,0.476,"1.58,41.7",3.775,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,22.344,3.472,"1.62,60.3",5.89,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,-11.984,0.112,"",5.89,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,Inf,2.52,"1.62,60.3",7.785,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,-24.248,22.4,"",7.785,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,Inf,Inf,"",21.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
