Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,Inf,"",Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,74.95,2.47,"1.70,55.5",29.105,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,15.56,16.88,"",15.17,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,45.96,2.47,"1.79,43.9",10.575,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,12.2,3.01,"",8.315,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,21.32,3.61,"1.76,26.6",7.93,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,-49.7300000000001,1.05,"",7.93,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-35.01,12.41,"1.81,33.3",6.72,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,-249.96,1.5,"",8.03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,Inf,1.55,"",7.2105,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,558.53,5.2,"1.49,70.4",7.73,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,-16.12,0.1,"",8.69,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,74.5900000000001,5.04,"1.49,70.4",8.195,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,-13.33,0.98,"1.81,25.5",8.195,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,Standard,,-28.06,38.96,"",8.91,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,Standard,,Inf,Inf,"",21.64,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
