Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,Inf,"",Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,29,4.75,"1.62,60.3",14.59,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,90.0000000000001,0.25,"",14.59,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,17.85,7.25,"1.63,39.1",12.495,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,-105,2.2,"1.74,28.2",12.495,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,12.05,4.4,"",8.815,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,Inf,2.2,"",8.7745,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-28.125,1.75,"1.50,56.5",8.755,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,21.9,8.25,"1.64,55.5",9.71,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,-40,0.15,"",9.71,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,85.0000000000003,3.5,"1.64,55.5",11.37,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,-62.8499999999999,29.97,"",11.37,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,Inf,Inf,"",21.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
