Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416611,130819.68004041509,nan,12861.682062363132,0,,,,,,,,
1,Standard,,47.8439999999999,5.4945,"1.52,64.1",19.53,0,,,,,,,,
2,Standard,,525.5145,0.999,"1.52,64.1",19.53,0,,,,,,,,
3,Standard,,32.886,5.4945,"1.52,64.1",18.39,0,,,,,,,,
4,Standard,,101.3715,13.7025,"1.52,64.1",18.39,0,,,,,,,,
5,Standard,,607.621500000001,1.998,"1.76,27.1",12.87,0,,,,,,,,
6,Standard,,23.976,3.7,"1.76,27.1",10.74,0,,,,,,,,
7,Standard,,7239458.233416611,27.299,"1.76,27.1",10.599,0,,,,,,,,
8,Standard,,69.2820000000001,2.997,"1.81,25.4",13.92,0,,,,,,,,
9,Standard,,282.528,59.13,"1.81,25.4",13.92,0,,,,,,,,
10,Standard,,7239458.233416611,130819.68004041509,"1.81,25.4",21.6,0,,,,,,,,
