Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004437734_Example01_Tale69.zmx
Title:	Nikon Medical-Nikkor 120mm f/4 IF (US 4,437,734 Example 1)
Date:	11/7/2025 4:59:20 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       2.3874663       3.6532019       1.8989605      0.38477464
       1.4400000       2.3738096       3.6343179       1.8834609      0.38000732
       2.8800000       2.3355538       3.5808579       1.8391127      0.37395975
       4.3200000       2.2813418       3.5028879       1.7728568      0.39160087
       5.7600000       2.2271381       3.4187288       1.6979003      0.46484778
       7.2000000       2.1978949       3.3567175       1.6358861      0.60898842
       8.6400000       2.2275660       3.3557770       1.6180473      0.81966564
       10.080000       2.3543352       3.4618639       1.6811443       1.0884946
       11.520000       2.6107367       3.7184573       1.8556942       1.4102623
       12.960000       3.0158392       4.1555112       2.1552789       1.7833490
       14.400000       3.5769342       4.7859394       2.5788863       2.2093508
       15.840000       4.2977655       5.6119507       3.1217432       2.6932879
       17.280000       5.1860378       6.6345664       3.7837018       3.2444402
       18.720000       6.2578509       7.8606540       4.5730564       3.8777731
       20.160000       7.5404387       9.3070112       5.5084986       4.6160185
       21.600000       9.0749191       11.003247       6.6213318       5.4925948
