Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,,inf,0,,,,,,,,
1,Standard,,206.778,2.0,"1.65,33.8",26.16,0,,,,,,,,
2,Standard,,37.927,0.2,"1.65,33.8",23.5,0,,,,,,,,
3,Standard,,36.117,10.5,"2.00,25.5",23.64,0,,,,,,,,
4,Standard,,inf,0.1,"2.00,25.5",23.64,0,,,,,,,,
5,Even Asphere,,59.6249999999999,3.0,"1.68,31.3",19.75,-1,0.0,-3.638351e-06,-3.19132e-09,-4.204817e-12,6.048832e-15,0.0,0.0,0.0
6,Even Asphere,,25.094,10.781,"1.68,31.3",16.47,-1,0.0,8.780333e-06,6.142542e-09,1.134598e-11,-1.127929e-14,0.0,0.0,0.0
7,Standard,,-39.174,2.0,"1.73,28.3",16.33,0,,,,,,,,
8,Standard,,29.583,12.45,"1.73,28.3",19.54,0,,,,,,,,
9,Standard,,-48.4310000000001,0.1,"1.70,55.5",19.54,0,,,,,,,,
10,Standard,,50.0,7.4,"1.88,40.8",19.52,0,,,,,,,,
11,Standard,,-131.895,0.6,"1.88,40.8",19.52,0,,,,,,,,
12,Standard,,inf,2.00178,"1.88,40.8",18.1605,0,,,,,,,,
13,Even Asphere,,38.0,2.5,"1.68,31.3",17.035,-1,0.0,-5.688391e-05,2.633654e-07,-9.029458e-10,1.808817e-12,-1.590491e-15,0.0,0.0
14,Even Asphere,,18.133,18.32783,"1.68,31.3",15.05,-1,0.0,-5.606567e-05,3.230809e-07,-1.207755e-09,2.733286e-12,-2.838987e-15,0.0,0.0
15,Even Asphere,,65.2259999999999,7.5,"1.69,52.7",16.47,-1,0.0,-5.079978e-07,-1.413043e-09,1.094572e-11,-1.56112e-14,0.0,0.0,0.0
16,Even Asphere,,-36.632,7.539,"1.69,52.7",16.47,-1,0.0,2.189271e-06,-5.682527e-09,1.737121e-11,-2.077513e-14,0.0,0.0,0.0
17,Standard,,-123.03,1.5,"1.57,56.0",16.46,0,,,,,,,,
18,Standard,,50.0,19.5,"1.57,56.0",16.46,0,,,,,,,,
19,Standard,,inf,2.5,"1.52,64.2",21.82,0,,,,,,,,
20,Standard,,inf,1.02158,"1.52,64.2",21.82,0,,,,,,,,
21,Standard,,inf,inf,"1.52,64.2",21.7,0,,,,,,,,
