Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,Inf,"",Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,39.65,6.03,"1.69,54.8",17.16,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,-241.15,6.3,"",17.16,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,-44.14,4.86,"1.76,27.5",15.03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,-24.04,2.7,"1.64,34.6",15.03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,31.38,3.325,"",13.11,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,Inf,1,"",13.0665,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-1194,2.7,"1.63,35.6",13.39,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,26.24,8.34,"1.74,44.9",15.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,-44.9799999999999,74.44,"",15.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,Inf,Inf,"",21.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
