Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,Inf,"",Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,Inf,-40,"",7.652,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Paraxial,,Inf,122.647390500408,"",27.5938992124302,Inf,147,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,-290.3757,2.64,"1.81,25.5",10.555,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,-57.8821000000002,1.04,"",10.555,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,-324.683800000001,1.1,"1.80,46.6",10.015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,13.8612,8.79,"1.59,35.3",9.865,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-22.2537,1.1,"1.83,42.7",9.865,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,42.2116000000001,0.25,"",10.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,20.6554,8.15,"1.61,44.3",11.045,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,-28.9825,1.1,"1.85,23.8",11.045,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,157.3317,11.88,"",11.045,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,Inf,4,"1.52,64.1",14.54,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,Inf,0.8,"",14.54,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,Standard,,Inf,Inf,"",10.82,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
