Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02807983-2.zmx
Title:	
Date:	11/7/2025 5:44:17 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000    -0.085126692    -0.085126692      0.00000000      0.00000000      0.00000000
      0.16000000    -0.085162000    -0.085141892     0.077963091     0.077962969  1.5663659E-004
      0.32000000    -0.085266562    -0.085187483      0.15592758      0.15592715  2.7384186E-004
      0.48000000    -0.085440361    -0.085263440      0.23389487      0.23389377  4.6909569E-004
      0.64000000    -0.085683372    -0.085369724      0.31186635      0.31186404  7.4230779E-004
      0.80000000    -0.085995557    -0.085506278      0.38984343      0.38983917  1.0932084E-003
      0.96000000    -0.086376866    -0.085673027      0.46782750      0.46782038  1.5216010E-003
       1.1200000    -0.086827240    -0.085869884      0.54581995      0.54580889  2.0271936E-003
       1.2800000    -0.087346609    -0.086096742      0.62382219      0.62380591  2.6096412E-003
       1.4400000    -0.087934891    -0.086353480      0.70183561      0.70181267  3.2685450E-003
       1.6000000    -0.088591994    -0.086639959      0.77986160      0.77983038  4.0034527E-003
       1.7600000    -0.089317814    -0.086956024      0.85790157      0.85786027  4.8138581E-003
       1.9200000    -0.090112239    -0.087301504      0.93595688      0.93590355  5.6992012E-003
       2.0800000    -0.090975142    -0.087676210       1.0140290       1.0139614  6.6588676E-003
       2.2400000    -0.091906390    -0.088079940       1.0921192       1.0920352  7.6921884E-003
       2.4000000    -0.092905835    -0.088512470       1.1702289       1.1701259  8.7984400E-003
       2.5600000    -0.093973322    -0.088973564       1.2483595       1.2482350  9.9768440E-003
       2.7200000    -0.095108682    -0.089462966       1.3265125       1.3263636     0.011226566
       2.8800000    -0.096311739    -0.089980405       1.4046891       1.4045129     0.012546717
       3.0400000    -0.097582304    -0.090525592       1.4828908       1.4826842     0.013936352
       3.2000000    -0.098920179    -0.091098221       1.5611189       1.5608786     0.015394468
       3.3600000     -0.10032515    -0.091697969       1.6393748       1.6390975     0.016920007
       3.5200000     -0.10179701    -0.092324496       1.7176599       1.7173420     0.018511853
       3.6800000     -0.10333552    -0.092977443       1.7959756       1.7956134     0.020168833
       3.8400000     -0.10494045    -0.093656434       1.8743232       1.8739130     0.021889715
       4.0000000     -0.10661154    -0.094361078       1.9527040       1.9522419     0.023673211
       4.1600000     -0.10834853    -0.095090962       2.0311195       2.0306013     0.025517970
       4.3200000     -0.11015117    -0.095845657       2.1095710       2.1089927     0.027422586
       4.4800000     -0.11201916    -0.096624716       2.1880599       2.1874171     0.029385591
       4.6400000     -0.11395222    -0.097427674       2.2665874       2.2658758     0.031405454
       4.8000000     -0.11595007    -0.098254047       2.3451550       2.3443701     0.033480588
       4.9600000     -0.11801238    -0.099103332       2.4237640       2.4229013     0.035609341
       5.1200000     -0.12013885    -0.099975007       2.5024158       2.5014705     0.037790000
       5.2800000     -0.12232915     -0.10086853       2.5811116       2.5800790     0.040020788
       5.4400000     -0.12458295     -0.10178335       2.6598527       2.6587281     0.042299865
       5.6000000     -0.12689992     -0.10271888       2.7386406       2.7374191     0.044625329
       5.7600000     -0.12927970     -0.10367452       2.8174766       2.8161531     0.046995211
       5.9200000     -0.13172194     -0.10464965       2.8963619       2.8949315     0.049407476
       6.0800000     -0.13422628     -0.10564365       2.9752978       2.9737556     0.051860026
       6.2400000     -0.13679234     -0.10665584       3.0542857       3.0526266     0.054350694
       6.4000000     -0.13941976     -0.10768555       3.1333269       3.1315457     0.056877245
       6.5600000     -0.14210814     -0.10873208       3.2124226       3.2105143     0.059437377
       6.7200000     -0.14485711     -0.10979471       3.2915741       3.2895337     0.062028719
       6.8800000     -0.14766625     -0.11087270       3.3707828       3.3686051     0.064648831
       7.0400000     -0.15053518     -0.11196528       3.4500499       3.4477297     0.067295201
       7.2000000     -0.15346350     -0.11307168       3.5293766       3.5269090     0.069965248
       7.3600000     -0.15645078     -0.11419108       3.6087642       3.6061441     0.072656315
       7.5200000     -0.15949662     -0.11532266       3.6882140       3.6854364     0.075365678
       7.6800000     -0.16260061     -0.11646556       3.7677272       3.7647872     0.078090534
       7.8400000     -0.16576232     -0.11761891       3.8473050       3.8441978     0.080828011
       8.0000000     -0.16898133     -0.11878182       3.9269487       3.9236695     0.083575157
       8.1600000     -0.17225723     -0.11995336       4.0066595       4.0032036     0.086328949
       8.3200000     -0.17558959     -0.12113260       4.0864386       4.0828014     0.089086283
       8.4800000     -0.17897800     -0.12231856       4.1662872       4.1624642     0.091843982
       8.6400000     -0.18242202     -0.12351024       4.2462065       4.2421935     0.094598787
       8.8000000     -0.18592125     -0.12470665       4.3261977       4.3219904     0.097347363
       8.9600000     -0.18947526     -0.12590673       4.4062619       4.4018563      0.10008629
       9.1200000     -0.19308365     -0.12710941       4.4864004       4.4817926      0.10281208
       9.2800000     -0.19674601     -0.12831361       4.5666142       4.5618005      0.10552116
       9.4400000     -0.20046195     -0.12951820       4.6469046       4.6418816      0.10820986
       9.6000000     -0.20423107     -0.13072205       4.7272725       4.7220370      0.11087444
       9.7600000     -0.20805298     -0.13192397       4.8077193       4.8022682      0.11351109
       9.9200000     -0.21192733     -0.13312278       4.8882459       4.8825765      0.11611589
       10.080000     -0.21585374     -0.13431724       4.9688536       4.9629633      0.11868486
       10.240000     -0.21983187     -0.13550611       5.0495432       5.0434299      0.12121392
       10.400000     -0.22386139     -0.13668809       5.1303161       5.1239778      0.12369891
       10.560000     -0.22794199     -0.13786189       5.2111731       5.2046082      0.12613559
       10.720000     -0.23207338     -0.13902615       5.2921154       5.2853227      0.12851963
       10.880000     -0.23625528     -0.14017952       5.3731439       5.3661225      0.13084661
       11.040000     -0.24048744     -0.14132059       5.4542598       5.4470092      0.13311203
       11.200000     -0.24476964     -0.14244793       5.5354640       5.5279840      0.13531130
       11.360000     -0.24910170     -0.14356009       5.6167575       5.6090484      0.13743976
       11.520000     -0.25348345     -0.14465557       5.6981413       5.6902038      0.13949264
       11.680000     -0.25791476     -0.14573285       5.7796163       5.7714517      0.14146509
       11.840000     -0.26239554     -0.14679038       5.8611835       5.8527934      0.14335220
       12.000000     -0.26692577     -0.14782658       5.9428439       5.9342304      0.14514894
       12.160000     -0.27150542     -0.14883981       6.0245984       6.0157642      0.14685022
       12.320000     -0.27613456     -0.14982844       6.1064478       6.0973961      0.14845086
       12.480000     -0.28081328     -0.15079077       6.1883930       6.1791277      0.14994559
       12.640000     -0.28554176     -0.15172509       6.2704350       6.2609604      0.15132908
       12.800000     -0.29032021     -0.15262964       6.3525746       6.3428956      0.15259589
       12.960000     -0.29514893     -0.15350263       6.4348126       6.4249349      0.15374054
       13.120000     -0.30002829     -0.15434224       6.5171498       6.5070796      0.15475745
       13.280000     -0.30495875     -0.15514661       6.5995871       6.5893314      0.15564097
       13.440000     -0.30994084     -0.15591385       6.6821252       6.6716917      0.15638539
       13.600000     -0.31497519     -0.15664202       6.7647649       6.7541619      0.15698490
       13.760000     -0.32006254     -0.15732916       6.8475070       6.8367437      0.15743368
       13.920000     -0.32520373     -0.15797326       6.9303522       6.9194385      0.15772580
       14.080000     -0.33039974     -0.15857228       7.0133013       7.0022478      0.15785530
       14.240000     -0.33565165     -0.15912414       7.0963548       7.0851733      0.15781616
       14.400000     -0.34096070     -0.15962672       7.1795136       7.1682163      0.15760232
       14.560000     -0.34632827     -0.16007786       7.2627782       7.2513785      0.15720767
       14.720000     -0.35175591     -0.16047538       7.3461495       7.3346615      0.15662608
       14.880000     -0.35724535     -0.16081705       7.4296278       7.4180667      0.15585137
       15.040000     -0.36279850     -0.16110058       7.5132141       7.5015958      0.15487736
       15.200000     -0.36841747     -0.16132368       7.5969087       7.5852503      0.15369786
       15.360000     -0.37410461     -0.16148400       7.6807123       7.6690319      0.15230667
       15.520000     -0.37986250     -0.16157915       7.7646256       7.7529421      0.15069761
       15.680000     -0.38569397     -0.16160671       7.8486491       7.8369826      0.14886451
       15.840000     -0.39160216     -0.16156422       7.9327832       7.9211549      0.14680125
       16.000000     -0.39759047     -0.16144917       8.0170287       8.0054607      0.14450174

Table series: Data for wavelength : 0.587562 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     -0.10137179     -0.10137179      0.00000000      0.00000000      0.00000000
      0.16000000     -0.10140545     -0.10138758     0.077905476     0.077905446  3.9427120E-005
      0.32000000     -0.10150577     -0.10143492      0.15581235      0.15581211  1.5783204E-004
      0.48000000     -0.10167275     -0.10151381      0.23372203      0.23372120  3.5508461E-004
      0.64000000     -0.10190635     -0.10162419      0.31163590      0.31163393  6.3110121E-004
      0.80000000     -0.10220652     -0.10176601      0.38955537      0.38955153  9.8559519E-004
      0.96000000     -0.10257321     -0.10193920      0.46748184      0.46747521  1.4183759E-003
       1.1200000     -0.10300634     -0.10214366      0.54541669      0.54540617  1.9291491E-003
       1.2800000     -0.10350583     -0.10237930      0.62336134      0.62334565  2.5175669E-003
       1.4400000     -0.10407159     -0.10264599      0.70131718      0.70129485  3.1832273E-003
       1.6000000     -0.10470350     -0.10294358      0.77928559      0.77925500  3.9256746E-003
       1.7600000     -0.10540143     -0.10327194      0.85726798      0.85722731  4.7443983E-003
       1.9200000     -0.10616526     -0.10363088      0.93526574      0.93521301  5.6388338E-003
       2.0800000     -0.10699482     -0.10402022       1.0132803       1.0132133  6.6083616E-003
